date,keyword,score,source,rank,related_to,related_terms,normalized_keyword,nouns,tokenizer,topic,confidence,classification_method,matched_keywords,audience_segment,audience_confidence,audience_method,audience_matched_keywords,generation_segment,generation_confidence,generation_method,generation_matched_keywords
2026-04-11,メイク,2.16,interest_over_time,,,,メイク,メーク,sudachi,美容・メイク,0.95,keyword_fallback,メイク,女性寄り,0.6,keyword_signal,メイク,世代不明,0.25,keyword_signal,
2026-04-11,メンズコスメ,0.0,interest_over_time,,,,メンズコスメ,メンズ|コスメ,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズコスメ,男性寄り,0.95,keyword_signal,メンズ|メンズコスメ,世代不明,0.25,keyword_signal,
2026-04-11,メンズ美容,1.0,interest_over_time,,,,メンズ美容,メンズ|美容,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズ美容,男性寄り,0.95,keyword_signal,メンズ|メンズ美容,世代不明,0.25,keyword_signal,
2026-04-11,中学生,0.95,interest_over_time,,,,中学生,中学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|中学生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,学生|中学生
2026-04-11,健康,14.68,interest_over_time,,,,健康,健康,sudachi,健康・医療,0.95,keyword_fallback,健康,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,副業,2.37,interest_over_time,,,,副業,副業,sudachi,副業・稼ぐ,0.95,keyword_fallback,副業,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,勉強,65.89,interest_over_time,,,,勉強,勉強,sudachi,学び・資格,0.95,keyword_fallback,勉強,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,占い,1.11,interest_over_time,,,,占い,占い,sudachi,占い・スピリチュアル,0.95,keyword_fallback,占い,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,在宅ワーク,0.0,interest_over_time,,,,在宅ワーク,在宅ワーク,sudachi,副業・稼ぐ,0.95,keyword_fallback,在宅ワーク,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,大学生,5.79,interest_over_time,,,,大学生,大学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|大学生,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,大学生|大学
2026-04-11,天気,21.68,interest_over_time,,,,天気,天気,sudachi,日常・雑談,0.95,keyword_fallback,天気,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,就活,0.0,interest_over_time,,,,就活,就活,sudachi,仕事・キャリア,0.95,keyword_fallback,就活,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,就活
2026-04-11,引っ越し,36.63,interest_over_time,,,,引っ越し,引っ越し,sudachi,住まい・暮らし,0.95,keyword_fallback,引っ越し,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,恋愛,11.84,interest_over_time,,,,恋愛,恋愛,sudachi,恋愛,0.95,keyword_fallback,恋愛,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,推し活,1.11,interest_over_time,,,,推し活,推し活,sudachi,芸能・推し,0.65,keyword_fallback,推し,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,推し活
2026-04-11,政治,21.26,interest_over_time,,,,政治,政治,sudachi,政治・社会,0.95,keyword_fallback,政治,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,旅行,22.89,interest_over_time,,,,旅行,旅行,sudachi,旅行,0.95,keyword_fallback,旅行,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,歌詞,19.68,interest_over_time,,,,歌詞,歌詞,sudachi,音楽,0.95,keyword_fallback,歌|歌詞,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,犬,2.37,interest_over_time,,,,犬,犬,sudachi,ペット,0.95,keyword_fallback,犬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,筋トレ,6.95,interest_over_time,,,,筋トレ,筋トレ,sudachi,筋トレ・フィットネス,0.95,keyword_fallback,筋トレ,男性寄り,0.75,keyword_signal,筋トレ,世代不明,0.25,keyword_signal,
2026-04-11,美容,33.74,interest_over_time,,,,美容,美容,sudachi,美容・メイク,0.95,keyword_fallback,美容,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,育児,12.74,interest_over_time,,,,育児,育児,sudachi,育児・家庭,0.95,keyword_fallback,育児,女性寄り,0.75,keyword_signal,育児,30代,0.75,keyword_signal,育児
2026-04-11,車,86.11,interest_over_time,,,,車,車,sudachi,車・バイク,0.95,keyword_fallback,車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-11,転職,6.74,interest_over_time,,,,転職,転職,sudachi,仕事・キャリア,0.95,keyword_fallback,転職,中立・不明,0.25,keyword_signal,,30代,0.75,keyword_signal,転職
2026-04-11,野球,53.26,interest_over_time,,,,野球,野球,sudachi,スポーツ,0.95,keyword_fallback,野球,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,音楽,13.0,interest_over_time,,,,音楽,音楽,sudachi,音楽,0.95,keyword_fallback,音楽,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-11,高校生,11.68,interest_over_time,,,,高校生,高校生,sudachi,学校・学生生活,0.95,keyword_fallback,高校生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,高校生|高校
2026-04-12,NISA,45.96,interest_over_time,,,,nisa,nisa,sudachi,お金（投資・節約）,0.95,keyword_fallback,nisa,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,アイドル,4.79,interest_over_time,,,,アイドル,アイドル,sudachi,芸能・推し,0.95,keyword_fallback,アイドル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,アダルト,35.83,interest_over_time,,,,アダルト,アダルト,sudachi,アダルト・性,0.95,keyword_fallback,アダルト,男性寄り,0.75,keyword_signal,アダルト,世代不明,0.25,keyword_signal,
2026-04-12,アニメ,57.46,interest_over_time,,,,アニメ,アニメ,sudachi,アニメ・漫画,0.95,keyword_fallback,アニメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,エロ,48.42,interest_over_time,,,,エロ,エロ,sudachi,アダルト・性,0.95,keyword_fallback,エロ,男性寄り,0.75,keyword_signal,エロ,世代不明,0.25,keyword_signal,
2026-04-12,カフェ,63.0,interest_over_time,,,,カフェ,カフェ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,カフェ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,グルメ,4.38,interest_over_time,,,,グルメ,グルメ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,グルメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,ゲーム,56.88,interest_over_time,,,,ゲーム,ゲーム,sudachi,ゲーム,0.95,keyword_fallback,ゲーム,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,コーデ,3.5,interest_over_time,,,,コーデ,コーデ,sudachi,ファッション,0.95,keyword_fallback,コーデ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,スマホ,45.54,interest_over_time,,,,スマホ,スマホ,sudachi,ガジェット・家電,0.95,keyword_fallback,スマホ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,ファッション,8.46,interest_over_time,,,,ファッション,ファッション,sudachi,ファッション,0.95,keyword_fallback,ファッション,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,ホテル,30.42,interest_over_time,,,,ホテル,ホテル,sudachi,旅行,0.95,keyword_fallback,ホテル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,マッチングアプリ,0.46,interest_over_time,,,,マッチングアプリ,マッチング|アプリ,sudachi,恋愛,0.95,keyword_fallback,マッチングアプリ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,メイク,1.96,interest_over_time,,,,メイク,メーク,sudachi,美容・メイク,0.95,keyword_fallback,メイク,女性寄り,0.6,keyword_signal,メイク,世代不明,0.25,keyword_signal,
2026-04-12,メンズコスメ,0.0,interest_over_time,,,,メンズコスメ,メンズ|コスメ,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズコスメ,男性寄り,0.95,keyword_signal,メンズ|メンズコスメ,世代不明,0.25,keyword_signal,
2026-04-12,メンズ美容,0.96,interest_over_time,,,,メンズ美容,メンズ|美容,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズ美容,男性寄り,0.95,keyword_signal,メンズ|メンズ美容,世代不明,0.25,keyword_signal,
2026-04-12,中学生,0.83,interest_over_time,,,,中学生,中学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|中学生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,学生|中学生
2026-04-12,健康,17.46,interest_over_time,,,,健康,健康,sudachi,健康・医療,0.95,keyword_fallback,健康,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,副業,2.46,interest_over_time,,,,副業,副業,sudachi,副業・稼ぐ,0.95,keyword_fallback,副業,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,勉強,74.92,interest_over_time,,,,勉強,勉強,sudachi,学び・資格,0.95,keyword_fallback,勉強,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,占い,1.33,interest_over_time,,,,占い,占い,sudachi,占い・スピリチュアル,0.95,keyword_fallback,占い,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,在宅ワーク,0.0,interest_over_time,,,,在宅ワーク,在宅ワーク,sudachi,副業・稼ぐ,0.95,keyword_fallback,在宅ワーク,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,大学生,5.88,interest_over_time,,,,大学生,大学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|大学生,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,大学生|大学
2026-04-12,天気,23.58,interest_over_time,,,,天気,天気,sudachi,日常・雑談,0.95,keyword_fallback,天気,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,就活,0.0,interest_over_time,,,,就活,就活,sudachi,仕事・キャリア,0.95,keyword_fallback,就活,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,就活
2026-04-12,引っ越し,40.92,interest_over_time,,,,引っ越し,引っ越し,sudachi,住まい・暮らし,0.95,keyword_fallback,引っ越し,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,恋愛,10.38,interest_over_time,,,,恋愛,恋愛,sudachi,恋愛,0.95,keyword_fallback,恋愛,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,推し活,1.08,interest_over_time,,,,推し活,推し活,sudachi,芸能・推し,0.65,keyword_fallback,推し,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,推し活
2026-04-12,政治,22.38,interest_over_time,,,,政治,政治,sudachi,政治・社会,0.95,keyword_fallback,政治,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,旅行,23.54,interest_over_time,,,,旅行,旅行,sudachi,旅行,0.95,keyword_fallback,旅行,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,歌詞,17.96,interest_over_time,,,,歌詞,歌詞,sudachi,音楽,0.95,keyword_fallback,歌|歌詞,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,犬,2.38,interest_over_time,,,,犬,犬,sudachi,ペット,0.95,keyword_fallback,犬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,筋トレ,7.29,interest_over_time,,,,筋トレ,筋トレ,sudachi,筋トレ・フィットネス,0.95,keyword_fallback,筋トレ,男性寄り,0.75,keyword_signal,筋トレ,世代不明,0.25,keyword_signal,
2026-04-12,美容,32.92,interest_over_time,,,,美容,美容,sudachi,美容・メイク,0.95,keyword_fallback,美容,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,育児,13.62,interest_over_time,,,,育児,育児,sudachi,育児・家庭,0.95,keyword_fallback,育児,女性寄り,0.75,keyword_signal,育児,30代,0.75,keyword_signal,育児
2026-04-12,車,85.25,interest_over_time,,,,車,車,sudachi,車・バイク,0.95,keyword_fallback,車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-12,転職,8.0,interest_over_time,,,,転職,転職,sudachi,仕事・キャリア,0.95,keyword_fallback,転職,中立・不明,0.25,keyword_signal,,30代,0.75,keyword_signal,転職
2026-04-12,野球,49.88,interest_over_time,,,,野球,野球,sudachi,スポーツ,0.95,keyword_fallback,野球,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,音楽,13.38,interest_over_time,,,,音楽,音楽,sudachi,音楽,0.95,keyword_fallback,音楽,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-12,高校生,10.79,interest_over_time,,,,高校生,高校生,sudachi,学校・学生生活,0.95,keyword_fallback,高校生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,高校生|高校
2026-04-13,NISA,47.12,interest_over_time,,,,nisa,nisa,sudachi,お金（投資・節約）,0.95,keyword_fallback,nisa,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,アイドル,8.38,interest_over_time,,,,アイドル,アイドル,sudachi,芸能・推し,0.95,keyword_fallback,アイドル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,アダルト,36.04,interest_over_time,,,,アダルト,アダルト,sudachi,アダルト・性,0.95,keyword_fallback,アダルト,男性寄り,0.75,keyword_signal,アダルト,世代不明,0.25,keyword_signal,
2026-04-13,アニメ,48.25,interest_over_time,,,,アニメ,アニメ,sudachi,アニメ・漫画,0.95,keyword_fallback,アニメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,エロ,44.25,interest_over_time,,,,エロ,エロ,sudachi,アダルト・性,0.95,keyword_fallback,エロ,男性寄り,0.75,keyword_signal,エロ,世代不明,0.25,keyword_signal,
2026-04-13,カフェ,52.29,interest_over_time,,,,カフェ,カフェ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,カフェ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,グルメ,2.96,interest_over_time,,,,グルメ,グルメ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,グルメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,ゲーム,50.71,interest_over_time,,,,ゲーム,ゲーム,sudachi,ゲーム,0.95,keyword_fallback,ゲーム,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,コーデ,2.88,interest_over_time,,,,コーデ,コーデ,sudachi,ファッション,0.95,keyword_fallback,コーデ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,スマホ,41.12,interest_over_time,,,,スマホ,スマホ,sudachi,ガジェット・家電,0.95,keyword_fallback,スマホ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,ファッション,7.33,interest_over_time,,,,ファッション,ファッション,sudachi,ファッション,0.95,keyword_fallback,ファッション,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,ホテル,29.83,interest_over_time,,,,ホテル,ホテル,sudachi,旅行,0.95,keyword_fallback,ホテル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,マッチングアプリ,0.38,interest_over_time,,,,マッチングアプリ,マッチング|アプリ,sudachi,恋愛,0.95,keyword_fallback,マッチングアプリ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,メイク,1.79,interest_over_time,,,,メイク,メーク,sudachi,美容・メイク,0.95,keyword_fallback,メイク,女性寄り,0.6,keyword_signal,メイク,世代不明,0.25,keyword_signal,
2026-04-13,メンズコスメ,0.0,interest_over_time,,,,メンズコスメ,メンズ|コスメ,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズコスメ,男性寄り,0.95,keyword_signal,メンズ|メンズコスメ,世代不明,0.25,keyword_signal,
2026-04-13,メンズ美容,1.08,interest_over_time,,,,メンズ美容,メンズ|美容,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズ美容,男性寄り,0.95,keyword_signal,メンズ|メンズ美容,世代不明,0.25,keyword_signal,
2026-04-13,中学生,0.46,interest_over_time,,,,中学生,中学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|中学生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,学生|中学生
2026-04-13,健康,25.71,interest_over_time,,,,健康,健康,sudachi,健康・医療,0.95,keyword_fallback,健康,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,副業,2.42,interest_over_time,,,,副業,副業,sudachi,副業・稼ぐ,0.95,keyword_fallback,副業,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,勉強,71.08,interest_over_time,,,,勉強,勉強,sudachi,学び・資格,0.95,keyword_fallback,勉強,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,占い,1.21,interest_over_time,,,,占い,占い,sudachi,占い・スピリチュアル,0.95,keyword_fallback,占い,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,在宅ワーク,0.0,interest_over_time,,,,在宅ワーク,在宅ワーク,sudachi,副業・稼ぐ,0.95,keyword_fallback,在宅ワーク,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,大学生,5.54,interest_over_time,,,,大学生,大学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|大学生,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,大学生|大学
2026-04-13,天気,23.92,interest_over_time,,,,天気,天気,sudachi,日常・雑談,0.95,keyword_fallback,天気,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,就活,0.0,interest_over_time,,,,就活,就活,sudachi,仕事・キャリア,0.95,keyword_fallback,就活,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,就活
2026-04-13,引っ越し,39.17,interest_over_time,,,,引っ越し,引っ越し,sudachi,住まい・暮らし,0.95,keyword_fallback,引っ越し,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,恋愛,9.0,interest_over_time,,,,恋愛,恋愛,sudachi,恋愛,0.95,keyword_fallback,恋愛,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,推し活,0.96,interest_over_time,,,,推し活,推し活,sudachi,芸能・推し,0.65,keyword_fallback,推し,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,推し活
2026-04-13,政治,28.62,interest_over_time,,,,政治,政治,sudachi,政治・社会,0.95,keyword_fallback,政治,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,旅行,23.12,interest_over_time,,,,旅行,旅行,sudachi,旅行,0.95,keyword_fallback,旅行,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,歌詞,15.5,interest_over_time,,,,歌詞,歌詞,sudachi,音楽,0.95,keyword_fallback,歌|歌詞,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,犬,2.12,interest_over_time,,,,犬,犬,sudachi,ペット,0.95,keyword_fallback,犬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,筋トレ,7.21,interest_over_time,,,,筋トレ,筋トレ,sudachi,筋トレ・フィットネス,0.95,keyword_fallback,筋トレ,男性寄り,0.75,keyword_signal,筋トレ,世代不明,0.25,keyword_signal,
2026-04-13,美容,30.54,interest_over_time,,,,美容,美容,sudachi,美容・メイク,0.95,keyword_fallback,美容,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,育児,19.62,interest_over_time,,,,育児,育児,sudachi,育児・家庭,0.95,keyword_fallback,育児,女性寄り,0.75,keyword_signal,育児,30代,0.75,keyword_signal,育児
2026-04-13,車,76.08,interest_over_time,,,,車,車,sudachi,車・バイク,0.95,keyword_fallback,車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-13,転職,9.79,interest_over_time,,,,転職,転職,sudachi,仕事・キャリア,0.95,keyword_fallback,転職,中立・不明,0.25,keyword_signal,,30代,0.75,keyword_signal,転職
2026-04-13,野球,30.67,interest_over_time,,,,野球,野球,sudachi,スポーツ,0.95,keyword_fallback,野球,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,音楽,12.21,interest_over_time,,,,音楽,音楽,sudachi,音楽,0.95,keyword_fallback,音楽,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-13,高校生,9.67,interest_over_time,,,,高校生,高校生,sudachi,学校・学生生活,0.95,keyword_fallback,高校生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,高校生|高校
2026-04-14,NISA,51.42,interest_over_time,,,,nisa,nisa,sudachi,お金（投資・節約）,0.95,keyword_fallback,nisa,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,アイドル,4.12,interest_over_time,,,,アイドル,アイドル,sudachi,芸能・推し,0.95,keyword_fallback,アイドル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,アダルト,36.0,interest_over_time,,,,アダルト,アダルト,sudachi,アダルト・性,0.95,keyword_fallback,アダルト,男性寄り,0.75,keyword_signal,アダルト,世代不明,0.25,keyword_signal,
2026-04-14,アニメ,55.04,interest_over_time,,,,アニメ,アニメ,sudachi,アニメ・漫画,0.95,keyword_fallback,アニメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,エロ,44.79,interest_over_time,,,,エロ,エロ,sudachi,アダルト・性,0.95,keyword_fallback,エロ,男性寄り,0.75,keyword_signal,エロ,世代不明,0.25,keyword_signal,
2026-04-14,カフェ,51.58,interest_over_time,,,,カフェ,カフェ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,カフェ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,グルメ,2.83,interest_over_time,,,,グルメ,グルメ,sudachi,食（カフェ・グルメ）,0.95,keyword_fallback,グルメ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,ゲーム,51.58,interest_over_time,,,,ゲーム,ゲーム,sudachi,ゲーム,0.95,keyword_fallback,ゲーム,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,コーデ,2.83,interest_over_time,,,,コーデ,コーデ,sudachi,ファッション,0.95,keyword_fallback,コーデ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,スマホ,41.08,interest_over_time,,,,スマホ,スマホ,sudachi,ガジェット・家電,0.95,keyword_fallback,スマホ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,ファッション,7.5,interest_over_time,,,,ファッション,ファッション,sudachi,ファッション,0.95,keyword_fallback,ファッション,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,ホテル,32.67,interest_over_time,,,,ホテル,ホテル,sudachi,旅行,0.95,keyword_fallback,ホテル,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,マッチングアプリ,0.38,interest_over_time,,,,マッチングアプリ,マッチング|アプリ,sudachi,恋愛,0.95,keyword_fallback,マッチングアプリ,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,メイク,1.75,interest_over_time,,,,メイク,メーク,sudachi,美容・メイク,0.95,keyword_fallback,メイク,女性寄り,0.6,keyword_signal,メイク,世代不明,0.25,keyword_signal,
2026-04-14,メンズコスメ,0.0,interest_over_time,,,,メンズコスメ,メンズ|コスメ,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズコスメ,男性寄り,0.95,keyword_signal,メンズ|メンズコスメ,世代不明,0.25,keyword_signal,
2026-04-14,メンズ美容,1.0,interest_over_time,,,,メンズ美容,メンズ|美容,sudachi,メンズ美容・身だしなみ,0.95,keyword_fallback,メンズ美容,男性寄り,0.95,keyword_signal,メンズ|メンズ美容,世代不明,0.25,keyword_signal,
2026-04-14,中学生,0.54,interest_over_time,,,,中学生,中学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|中学生,中立・不明,0.25,keyword_signal,,10代・学生,0.95,keyword_signal,学生|中学生
2026-04-14,健康,24.42,interest_over_time,,,,健康,健康,sudachi,健康・医療,0.95,keyword_fallback,健康,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,副業,2.75,interest_over_time,,,,副業,副業,sudachi,副業・稼ぐ,0.95,keyword_fallback,副業,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,勉強,71.29,interest_over_time,,,,勉強,勉強,sudachi,学び・資格,0.95,keyword_fallback,勉強,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,占い,1.12,interest_over_time,,,,占い,占い,sudachi,占い・スピリチュアル,0.95,keyword_fallback,占い,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,在宅ワーク,0.0,interest_over_time,,,,在宅ワーク,在宅ワーク,sudachi,副業・稼ぐ,0.95,keyword_fallback,在宅ワーク,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,大学生,6.38,interest_over_time,,,,大学生,大学生,sudachi,学校・学生生活,0.95,keyword_fallback,学生|大学生,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,大学生|大学
2026-04-14,天気,29.75,interest_over_time,,,,天気,天気,sudachi,日常・雑談,0.95,keyword_fallback,天気,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,就活,0.0,interest_over_time,,,,就活,就活,sudachi,仕事・キャリア,0.95,keyword_fallback,就活,中立・不明,0.25,keyword_signal,,20代,0.95,keyword_signal,就活
2026-04-14,引っ越し,37.21,interest_over_time,,,,引っ越し,引っ越し,sudachi,住まい・暮らし,0.95,keyword_fallback,引っ越し,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,恋愛,8.88,interest_over_time,,,,恋愛,恋愛,sudachi,恋愛,0.95,keyword_fallback,恋愛,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,推し活,1.0,interest_over_time,,,,推し活,推し活,sudachi,芸能・推し,0.65,keyword_fallback,推し,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,推し活
2026-04-14,政治,30.38,interest_over_time,,,,政治,政治,sudachi,政治・社会,0.95,keyword_fallback,政治,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-14,旅行,22.54,interest_over_time,,,,旅行,旅行,sudachi,旅行,0.95,keyword_fallback,旅行,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
